,0,1
5012,"35.74596870,139.43788089",消防署
5013,"35.74419165,139.43703894",仲原三
5014,"35.74256343,139.43913511",向原保育園入口
5015,"35.74248564,139.43607282",仲原四
5016,"35.74035718,139.43452589",都営向原アパート
5017,"35.72048243,139.43651961",若葉町三南
5018,"35.71904271,139.43639099",けやき台団地北
5019,"35.72877438,139.47804824",小平市役所
5020,"35.71674388,139.49265636",回田町
5021,"35.73232481,139.43905240",小川町一アパート
5022,"35.71666728,139.45604537",並木町二
5023,"35.72437223,139.47851605",学園駅前郵便局
5024,"35.72455195,139.48344481",学園東小学校南
5025,"35.72324713,139.48530814",学園中央通
5026,"35.73189576,139.44324646",小川一番
5027,"35.71963609,139.44244917",若葉町交差点
5028,"35.71608060,139.49648599",回田本通り入口
5029,"35.73299524,139.37246563",西砂町六
5030,"35.72323989,139.37594317",キャッスル昭島
5031,"35.72250226,139.37826315",中野スプリング北
5032,"35.72097940,139.37777536",うしお病院
5033,"35.71825492,139.37619302",日本ミクロコーティング東
5034,"35.71896876,139.37890560",武蔵野学童クラブ
5035,"35.71743400,139.38155870",日本航空電子工業
5036,"35.74226368,139.37891750",伊奈平中央通り
5037,"35.74736762,139.38761443",イオンモール東
5038,"35.74432191,139.38428318",榎一
5039,"35.75208847,139.39858850",中砂橋
5040,"35.74757939,139.41047867",東大和警察署
5041,"35.74259442,139.44147829",上仲原公園
5042,"35.74241596,139.43337622",東大和病院北
5043,"35.73672429,139.43452312",南街四
5044,"35.73756662,139.38298400",伊奈平二
5045,"35.71719606,139.41062620",青柳新道
5046,"35.71823826,139.41444523",応現院
5047,"35.71905918,139.41546364",柏町青柳住宅
5048,"35.72038074,139.42281059",第八小
5049,"35.71714371,139.42402732",中砂保育園
5050,"35.75296165,139.44406145",清水集会所
5051,"35.74425996,139.44456351",けやき通り
5052,"35.74266572,139.44591267",団地西
5053,"35.74260624,139.44791141",東京街道団地中央
5054,"35.74178532,139.45077867",東京街道団地東
5055,"35.74164256,139.44467535",上仲原公園東
5056,"35.73937017,139.44473483",水道緑地
5057,"35.73920361,139.44668599",第三小
5058,"35.74055990,139.44930340",新堀一
5059,"35.73616504,139.44554385",新堀郵便局
5060,"35.73032822,139.47766181",青梅街道駅
5061,"35.73063755,139.48346770",仲町公民館前
5062,"35.73063755,139.48346770",小平仲町公民館
5063,"35.73423291,139.48790064",仲町
5064,"35.73069941,139.48555687",小平駅入口
5065,"35.73076128,139.49569575",天神町
5066,"35.71791695,139.48003176",一橋病院
5067,"35.74246163,139.42725751",南街三
5068,"35.75202830,139.41571316",東大和七小北
5069,"35.74970981,139.41590277",芝中団地西
5070,"35.71551975,139.37649051",会津しぼり工業
5071,"35.71442520,139.37641913",エビスビル
5072,"35.71340203,139.37581236",新畑交差点北
5073,"35.71204574,139.37461074",新畑交差点南
5074,"35.71575770,139.37726383",日本電子
5075,"35.71268820,139.37325444",昭島市区画整理課
5076,"35.71293804,139.38084492",新生公園前
5077,"35.71254543,139.37971468",小町駐車場
5078,"35.71127242,139.37735901",平畑整形外科
5079,"35.71121293,139.37552683",市立武蔵野会館
5080,"35.70731299,139.38175388",東中神駅入口
5081,"35.70916897,139.37605507",中神駅北口
5082,"35.73467017,139.41822611",桜が丘団地北
5083,"35.74588390,139.38341627",イオンモール
5084,"35.74307907,139.42428806",いちょう通り
5085,"35.72308244,139.48214103",学園東町一
5086,"35.72356817,139.47708123",都営学園西町アパート南
5087,"35.72418683,139.47458279",郵便局北通
5088,"35.72410355,139.47226282",第四小学校東通
5089,"35.71308740,139.38313103",仲町公園北
5090,"35.71212372,139.38367830",中神第二アパート
5091,"35.71225459,139.41123246",裁判所前
5092,"35.71044620,139.41124436",自治大学校国立国語研究所
5093,"35.71606173,139.41589144",応現院東門
5094,"35.70658672,139.44078061",光町なかよし公園
5095,"35.70624169,139.43797284",西町カエデ公園
5096,"35.70477833,139.43818699",弁天八幡宮
5097,"35.70395741,139.43640240",戸倉通り
5098,"35.70333875,139.43359463",上谷保
5099,"35.70274389,139.43340428",西町一北
5100,"35.70321978,139.43648568",西町一
5101,"35.70208953,139.43805612",都営住宅
5102,"35.70126862,139.43959088",弁天通り
5103,"35.70018121,139.41725963",緑川商店会
5104,"35.70219423,139.41377610",女性総合センター
5105,"35.70030256,139.41009984",曙バスターミナル
5106,"35.70161126,139.40984999",プラザシティ立川前
5107,"35.69718785,139.41875156",錦町一
5108,"35.68335128,139.43833214",石神集会所入口
5109,"35.68382717,139.43561956",都民住宅西
5110,"35.68427927,139.43277610",矢川駅南
5111,"35.68240663,139.42985888",矢川駅入口
5112,"35.68272786,139.42727717",四軒在家福祉館
5113,"35.68317996,139.42486201",青柳福祉センター
5114,"35.68226387,139.42706301",矢川三
5115,"35.68363206,139.42275619",みのわ通り入口
5116,"35.68602341,139.42305362",緑川東公園
5117,"35.68642792,139.42189958",緑川
5118,"35.68517871,139.42144749",青柳一
5119,"35.68485748,139.42061467",青柳三
5120,"35.68540000,139.42012213",緑川西公園
5121,"35.68123118,139.42618737",四軒在家八ヶ上
5122,"35.68004145,139.42729382",ママ下湧水公園
5123,"35.67919674,139.42659188",泉三
5124,"35.67881603,139.42430760",河川敷公園
5125,"35.67719799,139.42574717",多摩川堤防
5126,"35.70814526,139.45042218",戸倉三
5127,"35.70935641,139.45653502",戸倉四
5128,"35.70979661,139.45348931",戸倉神社
5129,"35.70507338,139.48236169",本多公民館
5130,"35.69877733,139.48345624",南町二
5131,"35.70288922,139.44462201",ひかりプラザ
5132,"35.70259179,139.44621625",光町交番
5133,"35.70139016,139.44637092",光町通り
5134,"35.69646706,139.47363954",泉町一
5135,"35.68615923,139.47399170",府中高
5136,"35.67955623,139.45900586",本宿体育館
5137,"35.67802148,139.46159947",本宿町四
5138,"35.67614170,139.45888688",本宿町西
5139,"35.67657001,139.46314612",本宿町三
5140,"35.67847357,139.46305094",本宿町三北
5141,"35.70413844,139.44422226",ひかり保育園
5142,"35.67050978,139.39319646",消防署前
5143,"35.67296301,139.43298818",国立泉団地
5144,"35.67183276,139.43273834",くにたち南市民プラザ
5145,"35.67032181,139.43213158",泉南公園
5146,"35.67047647,139.43446345",国立泉団地
5147,"35.67135687,139.45730627",西府駅
5148,"35.67008386,139.47601598",市役所西
5149,"35.74276125,139.39532300",東経大入口
5150,"35.72855059,139.39250962",武蔵砂川駅
5151,"35.67533133,139.50081003",浅間山公園入口
5152,"35.67558640,139.50549916",若松防災センター
5153,"35.67424011,139.51854478",東京外国語大前
5154,"35.67012611,139.51854732",朝日町
5155,"35.67778551,139.51307945",多磨霊園表門
5156,"35.67839371,139.52252496",多磨町一
5157,"35.67870453,139.52484379",野水一
5158,"35.68700137,139.49777600",東京自治会館
5159,"35.68934187,139.50337022",前原歩道橋下
5160,"35.68930854,139.50820471",多磨霊園裏門
5161,"35.68850523,139.51260081",試験場代書前
5162,"35.68806928,139.51497202",試験場正門
5163,"35.68717519,139.51977783",武蔵野公園
5164,"35.69763686,139.49791650",貫井トンネル下
5165,"35.69830101,139.50763922",中町四
5166,"35.70597905,139.50020989",京王ストアー
5167,"35.70547209,139.51461137",グリーンタウン入口
5168,"35.70514701,139.51663497",小金井北高
5169,"35.71033876,139.50086625",北町交番
5170,"35.70864602,139.50064559",本町住宅
5171,"35.70852404,139.52568555",梶野町三
5172,"35.69210421,139.49760392",貫井南町一
5173,"35.69118830,139.50265337",貫井横丁入口
5174,"35.69187683,139.50692519",参道口
5175,"35.69496758,139.50550108",前原町
5176,"35.69437865,139.52068344",中町二
5177,"35.69438843,139.52584264",新小金井駅
5178,"35.67508063,139.53930135",天文台前
5179,"35.67229762,139.54702087",神代植物公園
5180,"35.67195273,139.54443514",神代植物公園前
5181,"35.68011846,139.53860828",大沢台小
5182,"35.67822052,139.53884822",天文台裏
5183,"35.67808267,139.55582747",諏訪神社
5184,"35.68120214,139.53797540",大沢十字路
5185,"35.68288690,139.53870294",大沢
5186,"35.68543859,139.53862692",富士重工前
5187,"35.68324936,139.54134352",第二小
5188,"35.68206603,139.54496816",吉野南
5189,"35.68161386,139.54506278",松下電工前
5190,"35.68483762,139.54524539",京王ストアー前
5191,"35.68373018,139.54943842",野崎
5192,"35.68684682,139.55007334",配水場前
5193,"35.68376809,139.54717292",木の実保育園
5194,"35.68649064,139.53798069",国際基督教大入口
5195,"35.69044356,139.54144237",二中前
5196,"35.68925782,139.55046893",山中
5197,"35.69303965,139.53755860",第二住宅
5198,"35.69513793,139.54233884",武蔵境営業所
5199,"35.69534965,139.54554429",井口日赤入口
5200,"35.69482512,139.55050116",塚
5201,"35.69416486,139.55372201",曙住宅
5202,"35.69365493,139.55587552",第七小前
5203,"35.69685484,139.53771183",のぞみの家
5204,"35.69810470,139.53884656",境南町三
5205,"35.69774597,139.54534682",境南二
5206,"35.70075238,139.54895961",境南一
5207,"35.69667303,139.54663279",武蔵野赤十字病院
5208,"35.70436746,139.54634936",境一
5209,"35.71163719,139.53360204",くぬぎ橋
5210,"35.70954188,139.53231487",西一番通り
5211,"35.70998211,139.53037022",桜二の橋
5212,"35.71025339,139.52818831",団地上水端
5213,"35.70719905,139.53314132",亜細亜大学北
5214,"35.71031765,139.54371446",桜橋
5215,"35.71061907,139.54862270",浄水場中央
5216,"35.70988523,139.55052705",五中前
5217,"35.70879070,139.55343647",浄水場東
5218,"35.70810961,139.55652206",西久保一
5219,"35.70752293,139.56023125",農協前
5220,"35.68049659,139.55764616",航研前
5221,"35.69319209,139.55832023",八幡前・三鷹市芸術文化センター
5222,"35.69459693,139.52977919",東町一
5223,"35.67143796,139.53843787",大沢橋羽沢小前
5224,"35.70560393,139.51276626",三光院前
5225,"35.68178333,139.54772861",野崎八幡
5226,"35.71131794,139.53614835",境橋
5227,"35.69902445,139.55904049",法専寺
5228,"35.69463924,139.49806648",貫井坂下
5229,"35.67514661,139.49898247",人見街道入口
5230,"35.67474679,139.51125818",紅葉ヶ丘
5231,"35.68071942,139.51161838",霊園南七号地
5232,"35.68500770,139.51211087",霊園中央二十号地
5233,"35.70197633,139.49810237",貫井北町
5234,"35.70128674,139.50215312",本町五
5235,"35.68912337,139.50033357",前原交番西
5236,"35.67864786,139.49889638",若松町四
5237,"35.70070223,139.50650343",武蔵小金井駅南口
5238,"35.69580751,139.51332668",中山谷
5239,"35.68930854,139.50820471",霊園裏門
5240,"35.69488138,139.51672028",中町一
5241,"35.67936602,139.52953617",竜源寺
5242,"35.70707224,139.53760952",桜堤団地入口
5243,"35.69579804,139.53778633",境南町五
5244,"35.69517747,139.53780574",井口新田
5245,"35.68984681,139.53784815",西野
5246,"35.70493562,139.54314872",市民会館
5247,"35.70240049,139.54592922",五宿踏切
5248,"35.70249566,139.54478708",武蔵境駅北口
5249,"35.70089598,139.54185193",境南町
5250,"35.70162391,139.54514547",武蔵境駅
5251,"35.69065017,139.54405176",東野住宅
5252,"35.69105297,139.54586943",日本製鋼住宅前
5253,"35.68880507,139.54572688",西児童館入口
5254,"35.68956444,139.54814985",井口八幡入口
5255,"35.67684426,139.54647160",山野
5256,"35.69912407,139.55372038",新道北
5257,"35.69493849,139.54815463",井口一
5258,"35.69160205,139.55048007",南横丁
5259,"35.68886479,139.55443951",山中住宅
5260,"35.68149977,139.55298132",吉野東
5261,"35.67493956,139.55436257",北ノ台小学校
5262,"35.69579201,139.55912511",三鷹第三小
5263,"35.68119974,139.55674408",都営深大寺住宅前
5264,"35.68014908,139.54800387",調布北高
5265,"35.67227201,139.50990491",第二中
5266,"35.69736682,139.51043028",第一小
5267,"35.69156452,139.50037829",南中
5268,"35.68579525,139.52258542",二枚橋
5269,"35.67236481,139.49879732",府中工業高
5270,"35.68135115,139.54131499",吉野西
5271,"35.68616068,139.53377304",国際基督教大
5272,"35.70914848,139.53865856",境四
5273,"35.68382738,139.55831477",上連雀八
5274,"35.68125809,139.49894690",浅間山公園
5275,"35.70901961,139.53328797",団地中央
5276,"35.69899670,139.50363282",小金井市役所前
5277,"35.69882388,139.50540893",小金井市第二庁舎
5278,"35.69922626,139.50037021",小金井警察署前
5279,"35.70213921,139.52494640",東小金井駅
5280,"35.69505776,139.53420914",三鷹市境
5281,"35.69951393,139.55140243",上五郵便局
5282,"35.68671910,139.55885864",三鷹警察署前
5283,"35.68145230,139.53419079",大沢公会堂前
5284,"35.67900757,139.52719919",野川公園入口
5285,"35.67699572,139.51849635",多磨駅入口
5286,"35.69852252,139.55734888",井の頭病院裏
5287,"35.70580593,139.54214645",境桜通
5288,"35.71034742,139.52165542",法政大
5289,"35.70512803,139.52185510",小金井第三小
5290,"35.70461946,139.53476628",境五
5291,"35.70550249,139.53305508",亜細亜大前
5292,"35.70459167,139.53938843",境二
5293,"35.70452120,139.54177351",山中南公園
5294,"35.70604206,139.54390210",境三
5295,"35.69995313,139.53502114",西原踏切
5296,"35.70081767,139.53539183",境南町四
5297,"35.70066652,139.53739792",津田公園入口
5298,"35.69837861,139.53661989",富士見商店街東
5299,"35.70092495,139.53931812",もみじ山公園
5300,"35.69520116,139.53985058",連雀通り
5301,"35.69505618,139.54484946",井口三
5302,"35.69803400,139.54399549",境南小
5303,"35.69943432,139.54393119",中央商店街
5304,"35.69538563,139.54821308",日赤看護大前
5305,"35.69613551,139.54904032",赤十字東
5306,"35.69715479,139.54978407",境南町一
5307,"35.68591257,139.49939867",浅間町三
5308,"35.68333337,139.49926443",浅間郵便局
5309,"35.68651564,139.51866710",多磨町
5310,"35.68257403,139.52868189",野川公園一之橋
5311,"35.67352382,139.52245004",東京外大東
5312,"35.67484593,139.52192233",武蔵野の森公園
5313,"35.67623149,139.51762195",多磨駅
5314,"35.67650302,139.52972719",大沢六
5315,"35.67426277,139.52940702",航研調布分室前
5316,"35.67308259,139.52971063",調布飛行場前
5317,"35.67062712,139.53248389",大沢グランド入口
5318,"35.67014586,139.53433504",大沢五
5319,"35.67510950,139.54571233",深大寺北町
5320,"35.69607288,139.55051849",上連雀五
5321,"35.69862938,139.53573334",富士見商店街西
5322,"35.68304051,139.51699698",多磨葬祭場
5323,"35.67985352,139.51549773",霊園東通南
5324,"35.67621960,139.50929568",紅葉丘文化センター
5325,"35.70536677,139.50613420",小金井郵便局
5326,"35.70137932,139.50410616",小金井市役所入口
5327,"35.71045632,139.51423061",桜町病院入口
5328,"35.70833242,139.51393030",グリーンタウン
5329,"35.70695712,139.51355663",緑町四
5330,"35.70558285,139.50910209",本町二北
5331,"35.70286053,139.51206669",緑町五
5332,"35.70304758,139.51695133",地蔵通下山谷
5333,"35.70294766,139.51955080",緑町一
5334,"35.70365502,139.52518398",梶野町五
5335,"35.70747921,139.52176163",花見橋北
5336,"35.71114535,139.55027970",武蔵野館
5337,"35.71092037,139.55208399",五中北
5338,"35.71076882,139.55309950",浄水場北
5339,"35.70622296,139.55924277",ふじ公園西
5340,"35.70788372,139.55611415",井の頭通南
5341,"35.70863733,139.55661884",三谷通・西久保保育園
5342,"35.71045961,139.55786700",宮前通中央
5343,"35.70757929,139.55477964",久保公園
5344,"35.70619993,139.55519782",西久保公園
5345,"35.70448203,139.55935667",けやき橋北
5346,"35.69752175,139.50615677",前原坂
5347,"35.70486958,139.52355709",北大通第三小
5348,"35.70459167,139.53938843",花の通学路（境二）
5349,"35.70462642,139.53761474",亜細亜大学南門
5350,"35.70370332,139.54345453",武蔵境市政センター
5351,"35.70288027,139.54309848",武蔵境駅北口
5352,"35.70266078,139.54008994",日本獣医畜産大学
5353,"35.70255173,139.53858520",山中踏切
5354,"35.70254916,139.53727092",フィッシングセンター北
5355,"35.70250765,139.53591225",西部図書館
5356,"35.69681748,139.50128694",平代坂下
5357,"35.69657443,139.50282765",幡随院
5358,"35.69465534,139.50377447",神明宮入口
5359,"35.69475493,139.50146191",前原小
5360,"35.69484378,139.49691710",ハナダイコン緑地
5361,"35.69969434,139.50744820",南一番街
5362,"35.69922296,139.50889515",農工大通り商店街
5363,"35.69792459,139.51101526",市立図書館前
5364,"35.69851474,139.51211542",中町三
5365,"35.69762209,139.52135243",栗山公園
5366,"35.69454671,139.51848769",武蔵野公園入口
5367,"35.69438756,139.52458248",野川公園入口
5368,"35.69631687,139.52929329",新小金井通
5369,"35.69745177,139.53041560",東町二
5370,"35.69991927,139.53115678",東町三
5371,"35.70046672,139.52898736",駅開設記念館
5372,"35.70094796,139.52679448",歯科大グランド
5373,"35.70131384,139.52357500",東小金井駅南口
5374,"35.69799093,139.54652211",聖徳学園
5375,"35.68857285,139.55699584",大成高西
5376,"35.70505517,139.52648518",婦人会館
5377,"35.70524004,139.53190858",武蔵野技術専門校
5378,"35.70562523,139.50316179",稲穂神社前
5379,"35.67168607,139.51853422",警察大学校
5380,"35.69747770,139.53318708",農工大通東
5381,"35.70313217,139.53471202",都営境五アパート
5382,"35.69584285,139.52213845",東大通り南
5383,"35.69939387,139.53308479",富士見通東
5384,"35.69517070,139.53018210",都営東町アパート
5385,"35.70636425,139.54627446",第八分団前
5386,"35.70767252,139.54623745",境冒険遊び場公園
5387,"35.70701085,139.54771651",六中テニスコート前
5388,"35.70641491,139.54923585",本村公園北
5389,"35.70587381,139.55142165",堀合通り
5390,"35.70437936,139.55244186",遊歩道入口
5391,"35.70441916,139.55398876",堀合交差点西
5392,"35.70398176,139.55832814",桜通り
5393,"35.70319644,139.55879734",けやき橋
5394,"35.70279680,139.55777351",堀合地下道
5395,"35.70266078,139.55542897",跨線橋前
5396,"35.70411155,139.55117227",上連雀一丁目アパート前
5397,"35.70430971,139.55070896",堀合遊歩道
5398,"35.70422584,139.54894431",本村公園南
5399,"35.70351586,139.51404219",地蔵通西
5400,"35.69799837,139.51415208",八重垣稲荷神社
5401,"35.69548093,139.51475422",美術館入口
5402,"35.69775436,139.51655944",つきみの園
5403,"35.69771390,139.51875695",農工大前
5404,"35.69600196,139.52603696",新小金井駅
5405,"35.70522011,139.52788415",長昌寺
5406,"35.70530434,139.52958142",まつのき広場入口
5407,"35.69930318,139.53502596",稲荷前
5408,"35.70752818,139.54023722",武蔵高前
5409,"35.70633499,139.54387097",武蔵境自動車教習所入口
5410,"35.70295514,139.55290197",地区公会堂
5411,"35.68373768,139.55426864",医師会館前
5412,"35.70444016,139.55538807",堀合交差点東
5413,"35.70375691,139.50811429",けやき通商店街
5414,"35.69924082,139.50659017",太陽病院前
5415,"35.67285416,139.56029357",野ヶ谷
5416,"35.67426437,139.56176184",北の台
5417,"35.67260243,139.57105218",新川団地南口
5418,"35.67063638,139.57133063",中原小
5419,"35.67241143,139.58433614",給田境
5420,"35.67385050,139.58133539",北野
5421,"35.68011703,139.56973092",南新川
5422,"35.68186291,139.57434482",新川宿
5423,"35.67927963,139.58377116",北野小東
5424,"35.68022589,139.58833993",北野水無
5425,"35.68277207,139.56822643",新川
5426,"35.68631014,139.58314446",真福寺
5427,"35.68573672,139.58733660",東牟礼
5428,"35.68582624,139.59130082",御嶽神社
5429,"35.68121590,139.58337292",北野二
5430,"35.68884115,139.56414628",篠原病院入口
5431,"35.68994943,139.56915345",下連雀六
5432,"35.68767376,139.56884014",NTTデータビル
5433,"35.68946664,139.57243845",アロカ入口
5434,"35.68125545,139.56145536",海上技研前
5435,"35.68246457,139.58727833",牟礼前
5436,"35.69082913,139.55972587",変電所前
5437,"35.69209375,139.56465015",南浦
5438,"35.69124850,139.56931690",下連雀
5439,"35.69081999,139.57208155",日本無線前
5440,"35.69380407,139.57385230",牟礼西町
5441,"35.69471845,139.57729748",明星学園
5442,"35.70806377,139.56154042",横河入口
5443,"35.70481318,139.56046587",東急ストア前
5444,"35.70585810,139.56724636",中町二
5445,"35.70942438,139.56234052",西久保二
5446,"35.70968929,139.57255647",成蹊学園前
5447,"35.70882992,139.58080903",四軒寺
5448,"35.70823773,139.57980885",東京女子大入口
5449,"35.70564229,139.58161263",駅前通
5450,"35.70463611,139.58484635",本町一
5451,"35.70838128,139.58498683",東町二
5452,"35.70847076,139.58242898",東町一
5453,"35.70378949,139.58674025",本町三
5454,"35.70008210,139.58519877",吉祥寺営業所前
5455,"35.70383522,139.57390695",本町二
5456,"35.70198419,139.57658472",公園入口
5457,"35.69990115,139.56237056",本町通り
5458,"35.69818638,139.56398711",北浦
5459,"35.69857342,139.57017388",万助橋
5460,"35.69432311,139.56518260",仲町通り
5461,"35.70851155,139.57640687",北町
5462,"35.67201366,139.59545657",昭和大学付属烏山病院
5463,"35.67200994,139.60010238",烏山中
5464,"35.67303919,139.60139321",烏山バイパス
5465,"35.67122143,139.60535167",烏山下宿
5466,"35.67233002,139.61339549",甲州街道
5467,"35.67528612,139.59254208",ときわ橋
5468,"35.67774247,139.59101717",岩崎学生寮前
5469,"35.67722034,139.59718173",寺院通二番
5470,"35.67674159,139.61417573",中の橋
5471,"35.67456333,139.61368364",上北沢五
5472,"35.68233631,139.59442544",国学院前
5473,"35.68158756,139.59337254",北烏山五
5474,"35.68052625,139.59398349",寺院通五番
5475,"35.67910843,139.59516101",寺院通四番
5476,"35.68187037,139.59814563",久我山病院
5477,"35.67971918,139.59841059",烏山都営住宅前
5478,"35.68034097,139.61457717",浴風園
5479,"35.68689172,139.59545291",久我山三
5480,"35.68790562,139.61754292",井之頭通
5481,"35.67375973,139.60025124",烏山北小
5482,"35.67815851,139.59624350",寺院通三番
5483,"35.67846571,139.59891042",西蓮寺前
5484,"35.67587910,139.59863798",寺院通一番
5485,"35.69287042,139.59597021",久我山
5486,"35.69539467,139.59738714",水道道路東
5487,"35.69564095,139.59726148",松庵東
5488,"35.69445976,139.60490151",宮前三
5489,"35.69350564,139.60709982",宮前四
5490,"35.69284071,139.60485878",都立西高前
5491,"35.69244204,139.60925182",春日神社
5492,"35.69123674,139.60921368",大宮前三
5493,"35.69241316,139.61966565",荻窪一
5494,"35.69971948,139.59500378",松庵稲荷
5495,"35.69824876,139.59809704",松庵二
5496,"35.69628211,139.60110078",宮前五
5497,"35.69809521,139.60668264",宮前三郵便局西
5498,"35.69741422,139.60845590",南荻窪二
5499,"35.69807347,139.61438607",南荻窪一
5500,"35.69889910,139.61725624",荻窪四
5501,"35.70354088,139.60035030",西荻窪駅南口
5502,"35.70185708,139.59964903",西荻南
5503,"35.70355839,139.60716886",西荻南四
5504,"35.70289136,139.60901444",天祖神社入口
5505,"35.70209254,139.61231514",南荻窪三
5506,"35.70154923,139.61511360",南荻窪四
5507,"35.70040095,139.61816507",忍川橋
5508,"35.70751467,139.61591783",四面道
5509,"35.70944101,139.59545871",地蔵坂上
5510,"35.71127182,139.60108025",善福寺一
5511,"35.70936400,139.60189965",西荻北五
5512,"35.71000818,139.61975848",荻窪税務署
5513,"35.70070077,139.59294006",松庵
5514,"35.70589492,139.60105467",西荻北三
5515,"35.67108368,139.58750940",北給田
5516,"35.68670765,139.62147000",北高井戸
5517,"35.70180787,139.59072556",南町五
5518,"35.68597350,139.62051751",松林寺
5519,"35.68981579,139.61919445",柳窪
5520,"35.69470876,139.61886808",団地口
5521,"35.69509489,139.62105030",松渓中
5522,"35.69363458,139.61946858",西田小
5523,"35.70174450,139.62022462",荻窪高前
5524,"35.70920049,139.61791000",若杉小
5525,"35.70620724,139.61825611",上荻一
5526,"35.70343355,139.61622833",東電荻窪支社前
5527,"35.69679135,139.61760749",川南
5528,"35.68821763,139.61745576",上高井戸
5529,"35.68638047,139.61676139",高井戸駅入口
5530,"35.68601531,139.61619432",高井戸東三
5531,"35.67854924,139.61441625",高井戸東二
5532,"35.69021090,139.61535964",宮前一
5533,"35.70234343,139.61058221",神明中口
5534,"35.69654444,139.61089477",荻窪小
5535,"35.69110286,139.61242635",高井戸警察署
5536,"35.68972898,139.61316648",大宮前一
5537,"35.67187773,139.61057984",上高井戸一
5538,"35.67088499,139.60901159",芦花公園駅前
5539,"35.67169339,139.60876392",芦花公園駅入口
5540,"35.69594645,139.60558725",都営宮前アパート
5541,"35.70359834,139.60503047",警察通
5542,"35.70077663,139.59978076",大和通り
5543,"35.67654434,139.60037495",烏山北住宅
5544,"35.67022700,139.60258334",中宿
5545,"35.69427928,139.60086569",大宮前五
5546,"35.70996867,139.59719349",荻窪中前
5547,"35.70714643,139.59573074",西荻北四
5548,"35.69382797,139.59271766",久我山四
5549,"35.69788749,139.59111286",松庵町
5550,"35.69994629,139.59232740",松庵小
5551,"35.70914904,139.59159729",東京女子大前
5552,"35.70919343,139.59320554",善福寺二
5553,"35.69487754,139.59008384",立教女学院
5554,"35.69959728,139.58649127",本田南町
5555,"35.70888309,139.58863130",武蔵野第三中
5556,"35.68763649,139.58021270",三鷹台団地
5557,"35.70220934,139.57929127",吉祥寺駅南口
5558,"35.71091942,139.58116805",武蔵野四小
5559,"35.67802966,139.56872356",丸池公園入口
5560,"35.67876638,139.56907399",杏林大学病院入口
5561,"35.68239502,139.57071479",三鷹第一小前
5562,"35.69353596,139.57220138",厚生園裏
5563,"35.71102494,139.56828804",北町四
5564,"35.68303323,139.56622047",新川通り
5565,"35.67456412,139.56701101",中原三
5566,"35.68338072,139.56340010",三鷹農協前
5567,"35.68629516,139.56381288",MCC三鷹ビル
5568,"35.70651674,139.56497417",横河電機前
5569,"35.70568623,139.56045625",武蔵野警察前
5570,"35.69298518,139.55925792",八幡前
5571,"35.68976488,139.55949319",大成高変電所前
5572,"35.67453671,139.56410213",消防大学前
5573,"35.70312002,139.58808638",第三小
5574,"35.70682773,139.58033526",吉祥寺駅入口
5575,"35.68887650,139.57657914",牟礼西ヶ原
5576,"35.69116362,139.56453800",下連雀七
5577,"35.68380723,139.55945528",三鷹市役所
5578,"35.67110038,139.59721415",北烏山九屋敷林
5579,"35.68335338,139.61557422",高井戸駅
5580,"35.68843682,139.59925103",久我山駅
5581,"35.70795149,139.59325392",西荻北郵便局前
5582,"35.71064476,139.59885565",善福寺郵便局
5583,"35.70412103,139.62111891",荻窪駅南口
5584,"35.70324607,139.56064746",三鷹駅北口
5585,"35.70240602,139.56052366",三鷹駅南口
5586,"35.67500682,139.57991116",北野駐在所前
5587,"35.67738196,139.58394454",スポーツ広場前
5588,"35.67604807,139.58363080",北野三
5589,"35.67775970,139.57721443",北野公園前
5590,"35.67946535,139.57690821",三鷹新川浄水所前
5591,"35.73728965,139.58104304",西村
5592,"35.74542235,139.56179651",保谷中央医院入口
5593,"35.71426062,139.59420721",八幡橋
5594,"35.71555877,139.59378347",桃井第四小
5595,"35.71504179,139.59132353",善福寺公園
5596,"35.71649671,139.59381958",善福寺
5597,"35.71321609,139.61121320",仲通り
5598,"35.71906964,139.61003255",今川一
5599,"35.71922093,139.61689611",妙正寺橋
5600,"35.71883643,139.61409809",清水三
5601,"35.68080347,139.57664905",六中前
5602,"35.68238618,139.58089640",南牟礼
5603,"35.70109803,139.58243489",水門通
5604,"35.70530672,139.57829948",東急百貨店前
5605,"35.70995523,139.57715886",東門通北
5606,"35.71111942,139.57730202",北コミセン
5607,"35.70655502,139.57499064",西五条通
5608,"35.70062783,139.57343894",文化園前
5609,"35.70762017,139.57217625",第一小西
5610,"35.70518498,139.56956344",吉祥寺西コミセン入口
5611,"35.70844182,139.57001140",みそら歩道橋
5612,"35.70987151,139.57026856",成蹊通
5613,"35.71158634,139.57128035",けやき並木
5614,"35.70603424,139.57642660",大正通
5615,"35.70768027,139.57842275",八幡前
5616,"35.70482392,139.58330109",あさひ病院
5617,"35.70571045,139.58900078",東町三
5618,"35.70519101,139.59056452",本宿小
5619,"35.70483724,139.59185036",松籟公園
5620,"35.70450913,139.59318633",吉祥女子中高
5621,"35.69866687,139.58766608",吉祥寺南病院
5622,"35.69685794,139.58820522",南町三中央
5623,"35.69718131,139.59112824",松庵一西
5624,"35.69206200,139.58840953",三鷹台駅
5625,"35.68957283,139.58512148",みやした橋
5626,"35.68860307,139.58378604",牟礼三
5627,"35.68649928,139.57775297",牟礼六
5628,"35.68551938,139.57581912",牟礼コミニュティセンター前
